category,s3_json_path,s3_image_path
Normal Blade,labels/WindBlade/A/SuctionSide/202511_Pyeongchang_14_A_SuctionSide_011.json,images/WindBlade/A/SuctionSide/202511_Pyeongchang_14_A_SuctionSide_011.jpg
Normal Blade,labels/WindBlade/A/SuctionSide/202511_Pyeongchang_5_A_SuctionSide_013.json,images/WindBlade/A/SuctionSide/202511_Pyeongchang_5_A_SuctionSide_013.jpg
Normal Blade,labels/WindBlade/B/SuctionSide/2023_Hankyung_8_B_SuctionSide_011.json,images/WindBlade/B/SuctionSide/2023_Hankyung_8_B_SuctionSide_011.jpg
Normal Blade,labels/WindBlade/C/SuctionSide/2022_Taebaekguinemi_8_C_SuctionSide_003.json,images/WindBlade/C/SuctionSide/2022_Taebaekguinemi_8_C_SuctionSide_003.jpg
Normal Blade,labels/WindBlade/A/TrailingEdge/202404_Gangwon_26_A_TrailingEdge_002.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_26_A_TrailingEdge_002.jpg
Normal Blade,labels/WindBlade/B/SuctionSide/202511_Changjuk_3_B_SuctionSide_014.json,images/WindBlade/B/SuctionSide/202511_Changjuk_3_B_SuctionSide_014.jpg
Normal Blade,labels/WindBlade/A/PressureSide/2025_Hankyung_6_A_PressureSide_004.json,images/WindBlade/A/PressureSide/2025_Hankyung_6_A_PressureSide_004.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202304_Gangwon_31_B_TrailingEdge_030.json,images/WindBlade/B/TrailingEdge/202304_Gangwon_31_B_TrailingEdge_030.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202404_Gangwon_21_A_TrailingEdge_026.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_21_A_TrailingEdge_026.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202404_Gangwon_12_B_TrailingEdge_015.json,images/WindBlade/B/TrailingEdge/202404_Gangwon_12_B_TrailingEdge_015.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202404_Gangwon_2_B_TrailingEdge_021.json,images/WindBlade/B/TrailingEdge/202404_Gangwon_2_B_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202504_Gangwon_18_B_TrailingEdge_021.json,images/WindBlade/B/TrailingEdge/202504_Gangwon_18_B_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202504_Gangwon_13_B_TrailingEdge_027.json,images/WindBlade/B/TrailingEdge/202504_Gangwon_13_B_TrailingEdge_027.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/2022_Sungsan_2_B_TrailingEdge_020.json,images/WindBlade/B/TrailingEdge/2022_Sungsan_2_B_TrailingEdge_020.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_38_A_TrailingEdge_019.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_38_A_TrailingEdge_019.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/2022_Taebaekguinemi_12_C_TrailingEdge_039.json,images/WindBlade/C/TrailingEdge/2022_Taebaekguinemi_12_C_TrailingEdge_039.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/2022_Sungsan_2_A_TrailingEdge_023.json,images/WindBlade/A/TrailingEdge/2022_Sungsan_2_A_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_32_A_TrailingEdge_001.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_32_A_TrailingEdge_001.jpg
Bond Crack,labels/WindBlade/C/LeadingEdge/202504_Gangwon_27_C_LeadingEdge_003.json,images/WindBlade/C/LeadingEdge/202504_Gangwon_27_C_LeadingEdge_003.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202511_Taebaek_1_C_TrailingEdge_021.json,images/WindBlade/C/TrailingEdge/202511_Taebaek_1_C_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202404_Gangwon_2_A_TrailingEdge_021.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_2_A_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202411_Gangwon_20_A_TrailingEdge_029.json,images/WindBlade/A/TrailingEdge/202411_Gangwon_20_A_TrailingEdge_029.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202411_Gangwon_5_A_TrailingEdge_028.json,images/WindBlade/A/TrailingEdge/202411_Gangwon_5_A_TrailingEdge_028.jpg
Bond Crack,labels/WindBlade/B/SuctionSide/202511_Pyeongchang_13_B_SuctionSide_025.json,images/WindBlade/B/SuctionSide/202511_Pyeongchang_13_B_SuctionSide_025.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202404_Gangwon_14_A_TrailingEdge_002.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_14_A_TrailingEdge_002.jpg
Bond Crack,labels/WindBlade/C/LeadingEdge/2025_Hankyung_8_C_LeadingEdge_002.json,images/WindBlade/C/LeadingEdge/2025_Hankyung_8_C_LeadingEdge_002.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Changjuk_2_B_TrailingEdge_017.json,images/WindBlade/B/TrailingEdge/202511_Changjuk_2_B_TrailingEdge_017.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_11_A_TrailingEdge_034.json,images/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_11_A_TrailingEdge_034.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202311_Gangwon_23_B_TrailingEdge_027.json,images/WindBlade/B/TrailingEdge/202311_Gangwon_23_B_TrailingEdge_027.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202511_Changjuk_3_C_TrailingEdge_020.json,images/WindBlade/C/TrailingEdge/202511_Changjuk_3_C_TrailingEdge_020.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202504_Gangwon_24_C_TrailingEdge_028.json,images/WindBlade/C/TrailingEdge/202504_Gangwon_24_C_TrailingEdge_028.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202511_Taebaekguinemi_11_A_TrailingEdge_024.json,images/WindBlade/A/TrailingEdge/202511_Taebaekguinemi_11_A_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/A/LeadingEdge/2022_Taebaekguinemi_4_A_LeadingEdge_017.json,images/WindBlade/A/LeadingEdge/2022_Taebaekguinemi_4_A_LeadingEdge_017.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Changjuk_5_B_TrailingEdge_031.json,images/WindBlade/B/TrailingEdge/202511_Changjuk_5_B_TrailingEdge_031.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Changjuk_2_B_TrailingEdge_016.json,images/WindBlade/B/TrailingEdge/202511_Changjuk_2_B_TrailingEdge_016.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202304_Gangwon_9_B_TrailingEdge_020.json,images/WindBlade/B/TrailingEdge/202304_Gangwon_9_B_TrailingEdge_020.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202504_Gangwon_20_A_TrailingEdge_020.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_20_A_TrailingEdge_020.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202511_Changjuk_1_A_TrailingEdge_030.json,images/WindBlade/A/TrailingEdge/202511_Changjuk_1_A_TrailingEdge_030.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/2024_Taebaek_8_B_TrailingEdge_024.json,images/WindBlade/B/TrailingEdge/2024_Taebaek_8_B_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202504_Gangwon_2_A_TrailingEdge_021.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_2_A_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202411_Gangwon_12_B_TrailingEdge_004.json,images/WindBlade/B/TrailingEdge/202411_Gangwon_12_B_TrailingEdge_004.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202404_Gangwon_13_C_TrailingEdge_019.json,images/WindBlade/C/TrailingEdge/202404_Gangwon_13_C_TrailingEdge_019.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_39_A_TrailingEdge_023.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_39_A_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_5_A_TrailingEdge_028.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_5_A_TrailingEdge_028.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202511_Taebaekguinemi_8_C_TrailingEdge_022.json,images/WindBlade/C/TrailingEdge/202511_Taebaekguinemi_8_C_TrailingEdge_022.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_8_A_TrailingEdge_029.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_8_A_TrailingEdge_029.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202404_Gangwon_2_C_TrailingEdge_016.json,images/WindBlade/C/TrailingEdge/202404_Gangwon_2_C_TrailingEdge_016.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202404_Gangwon_26_A_TrailingEdge_016.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_26_A_TrailingEdge_016.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202504_Gangwon_27_A_TrailingEdge_025.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_27_A_TrailingEdge_025.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202311_Gangwon_35_A_TrailingEdge_026.json,images/WindBlade/A/TrailingEdge/202311_Gangwon_35_A_TrailingEdge_026.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/2024_Changjuk_4_A_TrailingEdge_012.json,images/WindBlade/A/TrailingEdge/2024_Changjuk_4_A_TrailingEdge_012.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Pyeongchang_13_B_TrailingEdge_024.json,images/WindBlade/B/TrailingEdge/202511_Pyeongchang_13_B_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202311_Gangwon_35_C_TrailingEdge_023.json,images/WindBlade/C/TrailingEdge/202311_Gangwon_35_C_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202404_Gangwon_31_B_TrailingEdge_018.json,images/WindBlade/B/TrailingEdge/202404_Gangwon_31_B_TrailingEdge_018.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202311_Gangwon_37_C_TrailingEdge_030.json,images/WindBlade/C/TrailingEdge/202311_Gangwon_37_C_TrailingEdge_030.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202511_Pyeongchang_15_A_TrailingEdge_024.json,images/WindBlade/A/TrailingEdge/202511_Pyeongchang_15_A_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202311_Gangwon_2_B_TrailingEdge_023.json,images/WindBlade/B/TrailingEdge/202311_Gangwon_2_B_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202304_Gangwon_11_C_TrailingEdge_023.json,images/WindBlade/C/TrailingEdge/202304_Gangwon_11_C_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202504_Gangwon_13_B_TrailingEdge_024.json,images/WindBlade/B/TrailingEdge/202504_Gangwon_13_B_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202311_Gangwon_13_B_TrailingEdge_023.json,images/WindBlade/B/TrailingEdge/202311_Gangwon_13_B_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/A/LeadingEdge/202404_Gangwon_2_A_LeadingEdge_006.json,images/WindBlade/A/LeadingEdge/202404_Gangwon_2_A_LeadingEdge_006.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Pyeongchang_13_B_TrailingEdge_015.json,images/WindBlade/B/TrailingEdge/202511_Pyeongchang_13_B_TrailingEdge_015.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202411_Gangwon_9_C_TrailingEdge_024.json,images/WindBlade/C/TrailingEdge/202411_Gangwon_9_C_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202404_Gangwon_9_B_TrailingEdge_012.json,images/WindBlade/B/TrailingEdge/202404_Gangwon_9_B_TrailingEdge_012.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202311_Gangwon_35_A_TrailingEdge_016.json,images/WindBlade/A/TrailingEdge/202311_Gangwon_35_A_TrailingEdge_016.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202411_Gangwon_5_B_TrailingEdge_019.json,images/WindBlade/B/TrailingEdge/202411_Gangwon_5_B_TrailingEdge_019.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_33_A_TrailingEdge_004.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_33_A_TrailingEdge_004.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202511_Changjuk_3_C_TrailingEdge_024.json,images/WindBlade/C/TrailingEdge/202511_Changjuk_3_C_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202504_Gangwon_24_A_TrailingEdge_032.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_24_A_TrailingEdge_032.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202411_Gangwon_34_A_TrailingEdge_029.json,images/WindBlade/A/TrailingEdge/202411_Gangwon_34_A_TrailingEdge_029.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202504_Gangwon_20_A_TrailingEdge_023.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_20_A_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202511_Pyeongchang_11_A_TrailingEdge_018.json,images/WindBlade/A/TrailingEdge/202511_Pyeongchang_11_A_TrailingEdge_018.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202311_Gangwon_8_C_TrailingEdge_022.json,images/WindBlade/C/TrailingEdge/202311_Gangwon_8_C_TrailingEdge_022.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Changjuk_3_B_TrailingEdge_024.json,images/WindBlade/B/TrailingEdge/202511_Changjuk_3_B_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_8_A_TrailingEdge_024.json,images/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_8_A_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_6_A_TrailingEdge_002.json,images/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_6_A_TrailingEdge_002.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_39_A_TrailingEdge_022.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_39_A_TrailingEdge_022.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Pyeongchang_11_B_TrailingEdge_020.json,images/WindBlade/B/TrailingEdge/202511_Pyeongchang_11_B_TrailingEdge_020.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_39_A_TrailingEdge_024.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_39_A_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/2022_Sungsan_3_C_TrailingEdge_010.json,images/WindBlade/C/TrailingEdge/2022_Sungsan_3_C_TrailingEdge_010.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202504_Gangwon_27_A_TrailingEdge_026.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_27_A_TrailingEdge_026.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202504_Gangwon_2_A_TrailingEdge_004.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_2_A_TrailingEdge_004.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202411_Gangwon_9_C_TrailingEdge_021.json,images/WindBlade/C/TrailingEdge/202411_Gangwon_9_C_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/2022_Sungsan_9_B_TrailingEdge_036.json,images/WindBlade/B/TrailingEdge/2022_Sungsan_9_B_TrailingEdge_036.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202504_Gangwon_26_C_TrailingEdge_025.json,images/WindBlade/C/TrailingEdge/202504_Gangwon_26_C_TrailingEdge_025.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202504_Gangwon_27_C_TrailingEdge_016.json,images/WindBlade/C/TrailingEdge/202504_Gangwon_27_C_TrailingEdge_016.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202411_Gangwon_13_B_TrailingEdge_023.json,images/WindBlade/B/TrailingEdge/202411_Gangwon_13_B_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202304_Gangwon_48_B_TrailingEdge_021.json,images/WindBlade/B/TrailingEdge/202304_Gangwon_48_B_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202311_Gangwon_8_A_TrailingEdge_024.json,images/WindBlade/A/TrailingEdge/202311_Gangwon_8_A_TrailingEdge_024.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202511_Taebaekguinemi_8_C_TrailingEdge_021.json,images/WindBlade/C/TrailingEdge/202511_Taebaekguinemi_8_C_TrailingEdge_021.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202404_Gangwon_9_A_TrailingEdge_015.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_9_A_TrailingEdge_015.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202404_Gangwon_8_A_TrailingEdge_028.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_8_A_TrailingEdge_028.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/2022_Taebaekguinemi_3_C_TrailingEdge_032.json,images/WindBlade/C/TrailingEdge/2022_Taebaekguinemi_3_C_TrailingEdge_032.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Taebaek_1_B_TrailingEdge_015.json,images/WindBlade/B/TrailingEdge/202511_Taebaek_1_B_TrailingEdge_015.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202404_Gangwon_15_C_TrailingEdge_025.json,images/WindBlade/C/TrailingEdge/202404_Gangwon_15_C_TrailingEdge_025.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202304_Gangwon_44_A_TrailingEdge_029.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_44_A_TrailingEdge_029.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202511_Changjuk_4_A_TrailingEdge_034.json,images/WindBlade/A/TrailingEdge/202511_Changjuk_4_A_TrailingEdge_034.jpg
Bond Crack,labels/WindBlade/A/LeadingEdge/202404_Gangwon_18_A_LeadingEdge_022.json,images/WindBlade/A/LeadingEdge/202404_Gangwon_18_A_LeadingEdge_022.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_1_A_TrailingEdge_015.json,images/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_1_A_TrailingEdge_015.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/202511_Taebaekguinemi_12_C_TrailingEdge_017.json,images/WindBlade/C/TrailingEdge/202511_Taebaekguinemi_12_C_TrailingEdge_017.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202511_Pyeongchang_6_A_TrailingEdge_012.json,images/WindBlade/A/TrailingEdge/202511_Pyeongchang_6_A_TrailingEdge_012.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202311_Gangwon_37_B_TrailingEdge_023.json,images/WindBlade/B/TrailingEdge/202311_Gangwon_37_B_TrailingEdge_023.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/202404_Gangwon_31_A_TrailingEdge_028.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_31_A_TrailingEdge_028.jpg
Bond Crack,labels/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_4_A_TrailingEdge_002.json,images/WindBlade/A/TrailingEdge/2022_Taebaekguinemi_4_A_TrailingEdge_002.jpg
Bond Crack,labels/WindBlade/C/TrailingEdge/2022_Taebaekguinemi_12_C_TrailingEdge_029.json,images/WindBlade/C/TrailingEdge/2022_Taebaekguinemi_12_C_TrailingEdge_029.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202404_Gangwon_9_B_TrailingEdge_004.json,images/WindBlade/B/TrailingEdge/202404_Gangwon_9_B_TrailingEdge_004.jpg
Bond Crack,labels/WindBlade/B/TrailingEdge/202511_Pyeongchang_11_B_TrailingEdge_016.json,images/WindBlade/B/TrailingEdge/202511_Pyeongchang_11_B_TrailingEdge_016.jpg
Contamination,labels/WindBlade/B/TrailingEdge/202411_Gangwon_28_B_TrailingEdge_009.json,images/WindBlade/B/TrailingEdge/202411_Gangwon_28_B_TrailingEdge_009.jpg
Contamination,labels/WindBlade/C/SuctionSide/202411_Gangwon_13_C_SuctionSide_002.json,images/WindBlade/C/SuctionSide/202411_Gangwon_13_C_SuctionSide_002.jpg
Contamination,labels/WindBlade/A/LeadingEdge/202511_Jeongam_3_A_LeadingEdge_037.json,images/WindBlade/A/LeadingEdge/202511_Jeongam_3_A_LeadingEdge_037.jpg
Contamination,labels/WindBlade/A/SuctionSide/2022_Taebaekguinemi_8_A_SuctionSide_027.json,images/WindBlade/A/SuctionSide/2022_Taebaekguinemi_8_A_SuctionSide_027.jpg
Contamination,labels/WindBlade/A/PressureSide/202511_Jeongam_12_A_PressureSide_019.json,images/WindBlade/A/PressureSide/202511_Jeongam_12_A_PressureSide_019.jpg
Contamination,labels/WindBlade/A/TrailingEdge/202504_Gangwon_26_A_TrailingEdge_012.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_26_A_TrailingEdge_012.jpg
Contamination,labels/WindBlade/C/SuctionSide/2023_Hankyung_7_C_SuctionSide_024.json,images/WindBlade/C/SuctionSide/2023_Hankyung_7_C_SuctionSide_024.jpg
Contamination,labels/WindBlade/A/LeadingEdge/202511_Pyeongchang_8_A_LeadingEdge_036.json,images/WindBlade/A/LeadingEdge/202511_Pyeongchang_8_A_LeadingEdge_036.jpg
Contamination,labels/WindBlade/B/SuctionSide/202511_Taebaekguinemi_9_B_SuctionSide_012.json,images/WindBlade/B/SuctionSide/202511_Taebaekguinemi_9_B_SuctionSide_012.jpg
Contamination,labels/WindBlade/C/TrailingEdge/202404_Gangwon_24_C_TrailingEdge_004.json,images/WindBlade/C/TrailingEdge/202404_Gangwon_24_C_TrailingEdge_004.jpg
Contamination,labels/WindBlade/C/SuctionSide/2024_Changjuk_1_C_SuctionSide_013.json,images/WindBlade/C/SuctionSide/2024_Changjuk_1_C_SuctionSide_013.jpg
Contamination,labels/WindBlade/A/TrailingEdge/202504_Gangwon_31_A_TrailingEdge_029.json,images/WindBlade/A/TrailingEdge/202504_Gangwon_31_A_TrailingEdge_029.jpg
Contamination,labels/WindBlade/B/TrailingEdge/202411_Gangwon_26_B_TrailingEdge_006.json,images/WindBlade/B/TrailingEdge/202411_Gangwon_26_B_TrailingEdge_006.jpg
Contamination,labels/WindBlade/A/SuctionSide/202511_Pyeongchang_11_A_SuctionSide_024.json,images/WindBlade/A/SuctionSide/202511_Pyeongchang_11_A_SuctionSide_024.jpg
Contamination,labels/WindBlade/A/PressureSide/202411_Gangwon_32_A_PressureSide_008.json,images/WindBlade/A/PressureSide/202411_Gangwon_32_A_PressureSide_008.jpg
Contamination,labels/WindBlade/B/PressureSide/202511_Taebaekguinemi_10_B_PressureSide_015.json,images/WindBlade/B/PressureSide/202511_Taebaekguinemi_10_B_PressureSide_015.jpg
Contamination,labels/WindBlade/B/SuctionSide/202511_Changjuk_4_B_SuctionSide_020.json,images/WindBlade/B/SuctionSide/202511_Changjuk_4_B_SuctionSide_020.jpg
Contamination,labels/WindBlade/A/PressureSide/202511_Jeongam_10_A_PressureSide_009.json,images/WindBlade/A/PressureSide/202511_Jeongam_10_A_PressureSide_009.jpg
Contamination,labels/WindBlade/B/SuctionSide/202511_Taebaekguinemi_5_B_SuctionSide_006.json,images/WindBlade/B/SuctionSide/202511_Taebaekguinemi_5_B_SuctionSide_006.jpg
Contamination,labels/WindBlade/A/TrailingEdge/2022_Sungsan_9_A_TrailingEdge_017.json,images/WindBlade/A/TrailingEdge/2022_Sungsan_9_A_TrailingEdge_017.jpg
Contamination,labels/WindBlade/B/LeadingEdge/202511_Taebaekguinemi_8_B_LeadingEdge_032.json,images/WindBlade/B/LeadingEdge/202511_Taebaekguinemi_8_B_LeadingEdge_032.jpg
Contamination,labels/WindBlade/A/SuctionSide/202404_Gangwon_32_A_SuctionSide_007.json,images/WindBlade/A/SuctionSide/202404_Gangwon_32_A_SuctionSide_007.jpg
Contamination,labels/WindBlade/B/SuctionSide/202404_Gangwon_21_B_SuctionSide_008.json,images/WindBlade/B/SuctionSide/202404_Gangwon_21_B_SuctionSide_008.jpg
Contamination,labels/WindBlade/C/SuctionSide/202511_Taebaek_9_C_SuctionSide_018.json,images/WindBlade/C/SuctionSide/202511_Taebaek_9_C_SuctionSide_018.jpg
Contamination,labels/WindBlade/B/TrailingEdge/202504_Gangwon_32_B_TrailingEdge_017.json,images/WindBlade/B/TrailingEdge/202504_Gangwon_32_B_TrailingEdge_017.jpg
Contamination,labels/WindBlade/C/TrailingEdge/202404_Gangwon_20_C_TrailingEdge_019.json,images/WindBlade/C/TrailingEdge/202404_Gangwon_20_C_TrailingEdge_019.jpg
Contamination,labels/WindBlade/A/TrailingEdge/202411_Gangwon_26_A_TrailingEdge_005.json,images/WindBlade/A/TrailingEdge/202411_Gangwon_26_A_TrailingEdge_005.jpg
Contamination,labels/WindBlade/A/TrailingEdge/202304_Gangwon_17_A_TrailingEdge_010.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_17_A_TrailingEdge_010.jpg
Contamination,labels/WindBlade/A/TrailingEdge/2024_Taebaek_2_A_TrailingEdge_032.json,images/WindBlade/A/TrailingEdge/2024_Taebaek_2_A_TrailingEdge_032.jpg
Contamination,labels/WindBlade/A/TrailingEdge/2022_Sungsan_10_A_TrailingEdge_012.json,images/WindBlade/A/TrailingEdge/2022_Sungsan_10_A_TrailingEdge_012.jpg
Contamination,labels/WindBlade/B/TrailingEdge/202404_Gangwon_12_B_TrailingEdge_005.json,images/WindBlade/B/TrailingEdge/202404_Gangwon_12_B_TrailingEdge_005.jpg
Contamination,labels/WindBlade/A/LeadingEdge/202511_Jeongam_10_A_LeadingEdge_020.json,images/WindBlade/A/LeadingEdge/202511_Jeongam_10_A_LeadingEdge_020.jpg
Contamination,labels/WindBlade/A/TrailingEdge/202404_Gangwon_26_A_TrailingEdge_026.json,images/WindBlade/A/TrailingEdge/202404_Gangwon_26_A_TrailingEdge_026.jpg
Contamination,labels/WindBlade/B/SuctionSide/202304_Gangwon_41_B_SuctionSide_001.json,images/WindBlade/B/SuctionSide/202304_Gangwon_41_B_SuctionSide_001.jpg
Contamination,labels/WindBlade/B/TrailingEdge/202404_Gangwon_23_B_TrailingEdge_017.json,images/WindBlade/B/TrailingEdge/202404_Gangwon_23_B_TrailingEdge_017.jpg
Contamination,labels/WindBlade/B/LeadingEdge/2025_Hankyung_3_B_LeadingEdge_006.json,images/WindBlade/B/LeadingEdge/2025_Hankyung_3_B_LeadingEdge_006.jpg
Contamination,labels/WindBlade/B/LeadingEdge/2022_Taebaekguinemi_5_B_LeadingEdge_015.json,images/WindBlade/B/LeadingEdge/2022_Taebaekguinemi_5_B_LeadingEdge_015.jpg
Contamination,labels/WindBlade/A/TrailingEdge/202304_Gangwon_11_A_TrailingEdge_016.json,images/WindBlade/A/TrailingEdge/202304_Gangwon_11_A_TrailingEdge_016.jpg
